Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
4003,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
8192,44,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,22727.27273,22727.27273,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
1073,14,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,428571.4286,142857.1429,14.0,0.0,14,14,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,71428.57143,71428.57143,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
100,207,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,28985.50725,9661.835749,207.0,0.0,207,207,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,4830.917874,4830.917874,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
163,51,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,117647.0588,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,19607.84314,19607.84314,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
6059,41,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,146341.4634,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,24390.2439,24390.2439,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
15660,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
7106,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
22,665,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6015.037594,221.6666667,301.7305641,567,9,665,332.5,457.4980874,656,9,0,0.0,0.0,0,0,0,0,0,0,104,40,4511.278195,1503.759398,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
64680,52,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,115384.6154,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,19230.76923,19230.76923,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
2200,77,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,77922.07792,25974.02597,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,12987.01299,12987.01299,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
8085,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
1839,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
18101,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
765,63,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,126984.127,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,15873.01587,15873.01587,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
1022,75,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,106666.6667,26666.66667,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,13333.33333,13333.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
2042,54,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,148148.1481,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18518.51852,18518.51852,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
65389,37,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,216216.2162,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,27027.02703,27027.02703,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
18988,68,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,117647.0588,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,14705.88235,14705.88235,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
24800,54,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,148148.1481,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18518.51852,18518.51852,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
9900,54,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,148148.1481,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18518.51852,18518.51852,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
1056,42,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,142857.1429,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23809.52381,23809.52381,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
2100,38,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,157894.7368,52631.57895,38.0,0.0,38,38,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,26315.78947,26315.78947,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
2260,48,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,166666.6667,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
2068,74,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,108108.1081,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,13513.51351,13513.51351,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
993,39,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,205128.2051,51282.05128,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,25641.02564,25641.02564,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scanning
80,300034,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,99.98866795,16.66477799,75008.5,147355.1172,296033,1,300034,75008.5,147355.1172,296033,1,0,0.0,0.0,0,0,0,0,0,0,100,0,16.66477799,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,8076283,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,1444.104918,1.485832034,734207.5455,1898879.925,6214030,3,6239787,891398.1429,2347075.015,6214030,3,1837229,612409.6667,1060018.923,1836414,6,0,0,0,0,172,92,0.99055469,0.495277345,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,24977.0,0.0,24977,24977,6214030.0,0.0,6214030,6214030,Volumetric DDoS
80,8475062,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,4.247756536,0.707959423,1695012.4,3789446.872,8473781,1,8475062,1695012.4,3789446.872,8473781,1,0,0.0,0.0,0,0,0,0,0,0,120,0,0.707959423,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,1281.0,0.0,1281,1281,8473781.0,0.0,8473781,8473781,Volumetric DDoS
80,4369905,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.49211024,0.915351707,1456635.0,2522010.662,4368802,1,4369905,1456635.0,2522010.662,4368802,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.915351707,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,78815309,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,147.902738,0.152254684,7165028.091,20100000.0,67200000,60,77100000,11000000.0,25100000.0,67200000,243,1741783,580594.3333,985658.0975,1718661,377,0,0,0,0,172,92,0.101503123,0.050751561,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,1880.0,0.0,1880,1880,38500000.0,40600000.0,67200000,9838476,Volumetric DDoS
80,4588876,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,6.537548628,1.089591438,1147219.0,2293130.046,4586914,4,4588876,1147219.0,2293130.046,4586914,4,0,0.0,0.0,0,0,0,0,0,0,100,0,1.089591438,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,98200159,9,6,62,11601,20,0,6.888888889,5.30199124,4380,0,1933.5,1757.789948,118.7676285,0.152749244,7014297.071,24400000.0,91700000,3,97600000,12200000.0,32200000.0,91700000,3,605720,121144.0,258716.4793,583644,18,0,0,0,0,192,132,0.091649546,0.061099697,0,4380,729.3125,1399.285566,1958000.096,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,2016.0,0.0,2016,2016,48800000.0,60600000.0,91700000,5933832,Volumetric DDoS
80,78531497,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,148.5136594,0.165538676,6544291.417,22600000.0,78300000,4,78400000,11200000.0,29600000.0,78300000,4,98661,24665.25,48170.10142,96915,163,0,0,0,0,172,112,0.101869954,0.063668721,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,145413.0,0.0,145413,145413,78300000.0,0.0,78300000,78300000,Volumetric DDoS
80,62620,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,185675.503,111.7853721,10436.66667,16861.6956,39946,52,40516,20258.0,28050.92601,40093,423,62473,20824.33333,20151.18442,40421,161,0,0,0,0,72,92,47.90801661,63.87735548,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,6130840,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.893293578,0.81554893,1532710.0,3063067.509,6127311,0,6130840,1532710.0,3063067.509,6127311,0,0,0.0,0.0,0,0,0,0,0,0,100,0,0.81554893,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3529.0,0.0,3529,3529,6127311.0,0.0,6127311,6127311,Volumetric DDoS
80,30170,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,385581.7037,265.1640703,4310.0,10937.01559,29107,5,835,417.5,521.1376977,786,49,30080,7520.0,14395.49082,29107,5,0,0,0,0,72,112,99.43652635,165.7275439,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,47230,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,246178.2765,190.5568495,5903.75,13818.91548,39590,48,7156,3578.0,4815.39718,6983,173,47182,9436.4,17142.04233,39590,52,0,0,0,0,72,132,63.51894982,127.0378996,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,2002978,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.97769821,2.496283035,500744.5,999484.6655,1999971,3,2002978,500744.5,999484.6655,1999971,3,0,0.0,0.0,0,0,0,0,0,0,100,0,2.496283035,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,97722725,8,5,56,11607,20,0,7.0,5.656854249,7215,0,2321.4,3327.769794,119.3478794,0.133029446,8143560.417,26500000.0,92000000,1,96400000,13800000.0,34600000.0,92000000,1,1373171,343292.75,686009.5945,1372307,4,0,0,0,0,172,112,0.081864275,0.051165172,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,4310921.0,0.0,4310921,4310921,92000000.0,0.0,92000000,92000000,Volumetric DDoS
80,33269,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,349484.5051,210.4060837,5544.833333,10671.5374,26809,3,6012,3006.0,4246.883328,6009,3,33180,11060.0,13964.32107,26809,189,0,0,0,0,72,92,90.17403589,120.2320479,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,34047,3,5,26,11607,20,0,8.666666667,10.26320288,8760,0,2321.4,3802.315321,341674.7437,234.9693071,4863.857143,12431.05677,33052,2,727,363.5,311.8340905,584,143,34002,8500.5,16372.1814,33052,2,0,0,0,0,72,112,88.11349018,146.855817,0,8760,1292.555556,2952.520834,8717379.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,9781544,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.067000465,0.511166744,2445386.0,4889433.346,9779536,186,9781544,2445386.0,4889433.346,9779536,186,0,0.0,0.0,0,0,0,0,0,0,100,0,0.511166744,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2008.0,0.0,2008,2008,9779536.0,0.0,9779536,9779536,Volumetric DDoS
80,2120956,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.144565,2.3574275,530239.0,1059150.103,2118964,3,2120956,530239.0,1059150.103,2118964,3,0,0.0,0.0,0,0,0,0,0,0,100,0,2.3574275,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,5727932,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.237492345,0.872915391,1431983.0,2860597.657,5722878,1,5727932,1431983.0,2860597.657,5722878,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.872915391,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,5054.0,0.0,5054,5054,5722878.0,0.0,5722878,5722878,Volumetric DDoS
80,3101875,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,7.737255692,1.289542615,1033958.333,1790308.049,3101228,246,3101875,1033958.333,1790308.049,3101228,246,0,0.0,0.0,0,0,0,0,0,0,80,0,1.289542615,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,7977033,8,6,56,11601,20,0,7.0,5.656854249,5755,0,1933.5,2166.985348,1461.320268,1.755038496,613617.9231,1709790.331,6028683,3,7946246,1135178.0,2271347.524,6028683,3,41091,8218.2,13214.79367,30477,13,0,0,0,0,172,132,1.002879141,0.752159355,0,5755,777.5333333,1622.210611,2631567.267,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,1907069.0,0.0,1907069,1907069,6028683.0,0.0,6028683,6028683,Volumetric DDoS
80,10244667,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.342682295,0.390447049,3414889.0,5913893.514,10200000,3,10200000,3414889.0,5913893.514,10200000,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.390447049,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1002.0,0.0,1002,1002,10200000.0,0.0,10200000,10200000,Volumetric DDoS
80,2033884,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.75010374,2.458350624,508471.0,1016272.109,2032879,1,2033884,508471.0,1016272.109,2032879,1,0,0.0,0.0,0,0,0,0,0,0,100,0,2.458350624,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,3397368,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,7.064292123,1.17738202,1132456.0,1960882.432,3396688,322,3397368,1132456.0,1960882.432,3396688,322,0,0.0,0.0,0,0,0,0,0,0,80,0,1.17738202,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,11780785,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.546519608,0.424419935,2945196.25,5888847.929,11800000,1,11800000,2945196.25,5888847.929,11800000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.424419935,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2317.0,0.0,2317,2317,11800000.0,0.0,11800000,11800000,Volumetric DDoS
80,111640,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,104201.0032,80.61626657,13955.0,39065.30908,110635,2,845,422.5,573.4635995,828,17,111515,22303.0,49380.28302,110635,2,0,0,0,0,72,132,26.87208886,53.74417771,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
80,6254817,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.837042714,0.639507119,2084939.0,3610356.019,6253819,3,6254817,2084939.0,3610356.019,6253819,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.639507119,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,998.0,0.0,998,998,6253819.0,0.0,6253819,6253819,Volumetric DDoS
80,6759970,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.550311614,0.591718602,2253323.333,3902003.639,6758969,3,6759970,2253323.333,3902003.639,6758969,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.591718602,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1001.0,0.0,1001,1001,6758969.0,0.0,6758969,6758969,Volumetric DDoS
80,2070742,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.4875605,2.414593416,517685.5,1034560.337,2069526,333,2070742,517685.5,1034560.337,2069526,333,0,0.0,0.0,0,0,0,0,0,0,100,0,2.414593416,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Volumetric DDoS
